CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	595	632	20.543	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	119	155	14.543	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	297	333	18.731	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	471	505	8.462	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	415	454	15.43	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1113	1145	10.339	T	16-04-2018	IPR002110	Ankyrin repeat
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	516	554	20.517	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	334	373	13.589	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1257	1289	12.716	T	16-04-2018	IPR002110	Ankyrin repeat
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	221	258	15.547	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	260	295	17.423	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	556	592	22.24	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	26	70	8.997	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	375	413	22.228	T	16-04-2018	IPR000742	EGF-like domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	651	687	12.457	T	16-04-2018	IPR000800	Notch domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	691	732	14.579	T	16-04-2018	IPR000800	Notch domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	1101	1310	43.98	T	16-04-2018	IPR020683	Ankyrin repeat-containing domain
CSP31.g17635.t1	3623dd6d3c0db992e2ab31c208935092	1501	ProSiteProfiles	PS50026	EGF-like domain profile.	157	196	12.745	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1095	1127	11.942	T	16-04-2018	IPR002110	Ankyrin repeat
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	317	356	16.324	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	542	572	11.617	T	16-04-2018	IPR000800	Notch domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	120	159	11.409	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	277	315	17.674	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	582	624	14.942	T	16-04-2018	IPR000800	Notch domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	419	457	20.239	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	494	526	11.172	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	58	97	12.984	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	627	663	12.372	T	16-04-2018	IPR000800	Notch domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	161	197	22.491	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	936	1201	43.98	T	16-04-2018	IPR020683	Ankyrin repeat-containing domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	459	493	18.368	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1128	1160	13.33	T	16-04-2018	IPR002110	Ankyrin repeat
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	20	56	14.839	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	236	275	12.549	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	199	235	16.534	T	16-04-2018	IPR000742	EGF-like domain
CVIRI.g12597.t1	d14c378881476e1edea69e344bde76ae	1347	ProSiteProfiles	PS50026	EGF-like domain profile.	373	407	7.228	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	420	460	15.255	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	153	191	10.604	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	477	511	8.12	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	379	418	17.572	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	602	636	14.232	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	655	691	12.604	T	16-04-2018	IPR000800	Notch domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	262	298	22.797	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	337	377	21.181	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1254	1286	12.743	T	16-04-2018	IPR002110	Ankyrin repeat
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	563	599	18.599	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1221	1253	11.167	T	16-04-2018	IPR002110	Ankyrin repeat
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	695	736	15.197	T	16-04-2018	IPR000800	Notch domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	523	561	20.882	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	119	151	7.862	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	27	69	14.765	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	222	260	15.026	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50026	EGF-like domain profile.	300	336	16.575	T	16-04-2018	IPR000742	EGF-like domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	1094	1319	43.768	T	16-04-2018	IPR020683	Ankyrin repeat-containing domain
CSP38.g3293.t1	d51b5a06eeb293d20edb55e0f59243b8	1489	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	738	769	13.018	T	16-04-2018	IPR000800	Notch domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1121	1153	12.315	T	16-04-2018	IPR002110	Ankyrin repeat
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	115	150	14.459	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	324	358	11.204	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	196	229	9.368	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	231	268	19.41	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	368	404	20.815	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	405	441	16.484	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	444	484	18.253	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	586	622	11.277	T	16-04-2018	IPR000800	Notch domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50088	Ankyrin repeat profile.	975	1007	9.644	T	16-04-2018	IPR002110	Ankyrin repeat
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1088	1120	11.621	T	16-04-2018	IPR002110	Ankyrin repeat
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	963	1175	43.37	T	16-04-2018	IPR020683	Ankyrin repeat-containing domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	22	61	16.577	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	501	537	13.597	T	16-04-2018	IPR000800	Notch domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	152	188	17.746	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50026	EGF-like domain profile.	270	307	17.235	T	16-04-2018	IPR000742	EGF-like domain
CREMA.FL82_22106-RA	888bfcdcb3eeb23378e5e518f2e92b3b	1308	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	541	582	15.657	T	16-04-2018	IPR000800	Notch domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	584	620	15.289	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	679	720	14.624	T	16-04-2018	IPR000800	Notch domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	545	581	20.211	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	23	64	14.125	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	505	543	18.588	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	1044	1290	40.372	T	16-04-2018	IPR020683	Ankyrin repeat-containing domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1162	1197	9.351	T	16-04-2018	IPR002110	Ankyrin repeat
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	334	367	10.69	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	117	153	15.556	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	215	249	13.264	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	724	760	12.434	T	16-04-2018	IPR000800	Notch domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	155	193	14.952	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	453	496	7.933	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	254	289	15.315	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	408	445	17.944	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	639	675	13.654	T	16-04-2018	IPR000800	Notch domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1239	1271	13.571	T	16-04-2018	IPR002110	Ankyrin repeat
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1206	1238	13.25	T	16-04-2018	IPR002110	Ankyrin repeat
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	369	406	21.803	T	16-04-2018	IPR000742	EGF-like domain
CDOUG.g6628.t1	016506df6cead4abb3fe9d67ba8bb196	1428	ProSiteProfiles	PS50026	EGF-like domain profile.	291	327	18.43	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	678	709	14.233	T	16-04-2018	IPR000800	Notch domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	503	541	19.393	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	458	492	9.248	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	287	323	17.823	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	250	285	15.566	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	152	190	17.225	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	114	150	14.808	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	543	579	21.081	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	365	402	21.489	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	582	619	18.045	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	213	246	13.768	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50258	LNR (Lin-12/Notch) repeat profile.	716	754	14.664	T	16-04-2018	IPR000800	Notch domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	1052	1293	42.946	T	16-04-2018	IPR020683	Ankyrin repeat-containing domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50026	EGF-like domain profile.	404	441	19.027	T	16-04-2018	IPR000742	EGF-like domain
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1240	1272	13.971	T	16-04-2018	IPR002110	Ankyrin repeat
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1093	1125	10.205	T	16-04-2018	IPR002110	Ankyrin repeat
CELEG.R107.8	c3619c3684618b863fa3d52a7a7b67b6	1429	ProSiteProfiles	PS50088	Ankyrin repeat profile.	1206	1239	9.564	T	16-04-2018	IPR002110	Ankyrin repeat
